unit,group,conversation,turn,Data,Theory,Question,Example,Critique
Bt19,B_tight,Bt19_session,7,0,1,0,0,1
Bt19,B_tight,Bt19_session,8,0,0,0,0,1
Bt19,B_tight,Bt19_session,9,0,0,1,0,1
Bt19,B_tight,Bt19_session,10,0,1,0,0,0
Bt19,B_tight,Bt19_session,11,0,0,1,0,0
Bt19,B_tight,Bt19_session,12,0,1,0,0,0
Bt19,B_tight,Bt19_session,13,0,1,0,1,0
Bt19,B_tight,Bt19_session,14,1,0,0,0,0
Bt19,B_tight,Bt19_session,15,0,1,1,0,0
Bt19,B_tight,Bt19_session,16,0,0,0,0,1
Bt19,B_tight,Bt19_session,17,0,0,0,0,0
Bt19,B_tight,Bt19_session,18,0,1,1,1,0
Bt19,B_tight,Bt19_session,19,0,0,1,0,0
Bt20,B_tight,Bt20_session,0,0,1,0,0,1
Bt20,B_tight,Bt20_session,1,0,1,0,0,0
Bt20,B_tight,Bt20_session,2,0,1,1,0,1
Bt20,B_tight,Bt20_session,3,0,0,0,0,0
Bt20,B_tight,Bt20_session,4,0,0,1,0,1
Bt20,B_tight,Bt20_session,5,0,1,0,0,0
Bt20,B_tight,Bt20_session,6,0,0,0,0,0
Bt20,B_tight,Bt20_session,7,0,0,0,0,0
Bt20,B_tight,Bt20_session,8,0,0,1,0,0
Bt20,B_tight,Bt20_session,9,0,0,1,0,0
Bt20,B_tight,Bt20_session,10,0,1,0,0,1
Bt20,B_tight,Bt20_session,11,0,1,0,1,1
Bt20,B_tight,Bt20_session,12,0,1,0,0,0
Bt20,B_tight,Bt20_session,13,0,1,0,0,1
Bt20,B_tight,Bt20_session,14,0,1,0,0,0
Bt20,B_tight,Bt20_session,15,0,1,0,0,0
Bt20,B_tight,Bt20_session,16,0,1,0,0,1
Bt20,B_tight,Bt20_session,17,0,0,0,0,1
Bt20,B_tight,Bt20_session,18,0,1,0,0,0
Bt20,B_tight,Bt20_session,19,0,0,0,0,0
Bt21,B_tight,Bt21_session,0,0,1,0,0,1
Bt21,B_tight,Bt21_session,1,0,0,0,0,1
Bt21,B_tight,Bt21_session,2,1,0,0,0,1
Bt21,B_tight,Bt21_session,3,0,1,0,1,1
Bt21,B_tight,Bt21_session,4,0,1,0,0,1
Bt21,B_tight,Bt21_session,5,0,0,1,0,0
Bt21,B_tight,Bt21_session,6,0,1,1,0,0
Bt21,B_tight,Bt21_session,7,0,1,0,0,1
Bt21,B_tight,Bt21_session,8,0,0,0,0,0
Bt21,B_tight,Bt21_session,9,0,1,0,0,0
Bt21,B_tight,Bt21_session,10,0,0,0,0,1
Bt21,B_tight,Bt21_session,11,0,0,0,0,0
Bt21,B_tight,Bt21_session,12,0,1,0,0,1
Bt21,B_tight,Bt21_session,13,0,1,0,0,0
Bt21,B_tight,Bt21_session,14,0,1,0,0,0
Bt21,B_tight,Bt21_session,15,1,1,0,0,0
Bt21,B_tight,Bt21_session,16,0,1,0,0,1
Bt21,B_tight,Bt21_session,17,0,1,0,0,1
Bt21,B_tight,Bt21_session,18,0,0,0,0,1
Bt21,B_tight,Bt21_session,19,0,1,0,0,1
Bt22,B_tight,Bt22_session,0,0,0,0,0,1
Bt22,B_tight,Bt22_session,1,0,0,0,0,0
Bt22,B_tight,Bt22_session,2,0,1,1,0,0
Bt22,B_tight,Bt22_session,3,1,1,0,0,0
Bt22,B_tight,Bt22_session,4,0,1,0,0,0
Bt22,B_tight,Bt22_session,5,0,1,0,0,0
Bt22,B_tight,Bt22_session,6,0,0,0,0,0
Bt22,B_tight,Bt22_session,7,0,0,0,0,1
Bt22,B_tight,Bt22_session,8,0,1,0,0,0
Bt22,B_tight,Bt22_session,9,0,1,0,0,0
Bt22,B_tight,Bt22_session,10,0,0,0,0,0
Bt22,B_tight,Bt22_session,11,0,0,0,0,1
Bt22,B_tight,Bt22_session,12,0,1,0,0,0
Bt22,B_tight,Bt22_session,13,0,0,1,0,1
Bt22,B_tight,Bt22_session,14,0,0,0,0,0
Bt22,B_tight,Bt22_session,15,0,0,0,0,0
Bt22,B_tight,Bt22_session,16,0,1,0,0,0
Bt22,B_tight,Bt22_session,17,0,0,0,0,0
Bt22,B_tight,Bt22_session,18,0,0,0,0,0
Bt22,B_tight,Bt22_session,19,0,0,0,0,0
Bt23,B_tight,Bt23_session,0,0,0,1,1,1
Bt23,B_tight,Bt23_session,1,0,1,0,0,1
Bt23,B_tight,Bt23_session,2,0,1,0,0,0
Bt23,B_tight,Bt23_session,3,0,1,1,0,1
Bt23,B_tight,Bt23_session,4,0,0,0,0,0
Bt23,B_tight,Bt23_session,5,0,1,0,0,0
Bt23,B_tight,Bt23_session,6,0,1,1,0,1
Bt23,B_tight,Bt23_session,7,0,1,1,0,1
Bt23,B_tight,Bt23_session,8,0,0,1,0,0
Bt23,B_tight,Bt23_session,9,0,1,1,0,0
Bt23,B_tight,Bt23_session,10,0,0,1,0,0
Bt23,B_tight,Bt23_session,11,0,1,0,0,1
Bt23,B_tight,Bt23_session,12,0,1,0,0,1
Bt23,B_tight,Bt23_session,13,1,0,1,0,1
Bt23,B_tight,Bt23_session,14,0,1,1,0,1
Bt23,B_tight,Bt23_session,15,0,0,0,1,0
Bt23,B_tight,Bt23_session,16,0,0,0,0,0
Bt23,B_tight,Bt23_session,17,0,0,0,0,1
Bt23,B_tight,Bt23_session,18,0,0,0,1,0
Bt23,B_tight,Bt23_session,19,0,1,0,0,0
Bt24,B_tight,Bt24_session,0,0,0,0,0,0
Bt24,B_tight,Bt24_session,1,0,1,0,0,1
Bt24,B_tight,Bt24_session,2,0,0,0,0,1
Bt24,B_tight,Bt24_session,3,0,1,1,1,0
Bt24,B_tight,Bt24_session,4,0,1,0,1,0
Bt24,B_tight,Bt24_session,5,0,1,1,0,1
Bt24,B_tight,Bt24_session,6,0,1,0,0,0
Bt24,B_tight,Bt24_session,7,0,1,0,0,0
Bt24,B_tight,Bt24_session,8,1,0,0,0,1
Bt24,B_tight,Bt24_session,9,0,0,1,0,1
Bt24,B_tight,Bt24_session,10,0,1,0,0,0
Bt24,B_tight,Bt24_session,11,0,0,0,0,1
Bt24,B_tight,Bt24_session,12,0,0,0,0,0
Bt24,B_tight,Bt24_session,13,0,1,0,1,0
Bt24,B_tight,Bt24_session,14,0,1,1,0,0
Bt24,B_tight,Bt24_session,15,0,1,0,0,0
Bt24,B_tight,Bt24_session,16,0,1,0,0,0
Bt24,B_tight,Bt24_session,17,0,1,0,1,1
Bt24,B_tight,Bt24_session,18,0,1,0,0,0
Bt24,B_tight,Bt24_session,19,0,0,0,0,1
Bt25,B_tight,Bt25_session,0,0,0,0,0,1
Bt25,B_tight,Bt25_session,1,0,1,0,0,0
Bt25,B_tight,Bt25_session,2,0,1,0,0,1
Bt25,B_tight,Bt25_session,3,0,0,0,0,1
Bt25,B_tight,Bt25_session,4,0,0,0,0,1
Bt25,B_tight,Bt25_session,5,0,1,1,0,0
Bt25,B_tight,Bt25_session,6,0,1,1,0,0
Bt25,B_tight,Bt25_session,7,0,0,0,0,1
Bt25,B_tight,Bt25_session,8,0,1,0,0,1
Bt25,B_tight,Bt25_session,9,0,1,0,1,0
Bt25,B_tight,Bt25_session,10,0,1,0,0,1
Bt25,B_tight,Bt25_session,11,0,1,1,0,0
Bt25,B_tight,Bt25_session,12,0,0,0,0,1
Bt25,B_tight,Bt25_session,13,0,0,0,0,1
Bt25,B_tight,Bt25_session,14,0,1,0,0,0
Bt25,B_tight,Bt25_session,15,0,0,0,0,0
Bt25,B_tight,Bt25_session,16,0,0,0,0,0
Bt25,B_tight,Bt25_session,17,0,0,0,0,1
Bt25,B_tight,Bt25_session,18,0,1,0,0,0
Bt25,B_tight,Bt25_session,19,0,1,0,0,1
Bt26,B_tight,Bt26_session,0,0,1,1,0,0
Bt26,B_tight,Bt26_session,1,0,1,0,0,1
Bt26,B_tight,Bt26_session,2,0,1,0,0,1
Bt26,B_tight,Bt26_session,3,0,0,0,0,0
Bt26,B_tight,Bt26_session,4,0,0,1,0,1
Bt26,B_tight,Bt26_session,5,0,0,0,0,0
Bt26,B_tight,Bt26_session,6,0,0,0,1,0
Bt26,B_tight,Bt26_session,7,0,0,0,0,1
Bt26,B_tight,Bt26_session,8,0,0,0,0,0
Bt26,B_tight,Bt26_session,9,0,1,0,0,1
Bt26,B_tight,Bt26_session,10,0,0,0,0,1
Bt26,B_tight,Bt26_session,11,0,1,0,0,0
Bt26,B_tight,Bt26_session,12,0,1,0,0,1
Bt26,B_tight,Bt26_session,13,0,1,0,0,0
Bt26,B_tight,Bt26_session,14,0,0,0,0,0
Bt26,B_tight,Bt26_session,15,0,1,0,0,0
Bt26,B_tight,Bt26_session,16,0,1,1,1,1
Bt26,B_tight,Bt26_session,17,0,1,0,1,0
Bt26,B_tight,Bt26_session,18,0,0,0,0,0
Bt26,B_tight,Bt26_session,19,0,0,1,0,1
Bt27,B_tight,Bt27_session,0,0,1,0,0,1
Bt27,B_tight,Bt27_session,1,0,1,0,0,0
Bt27,B_tight,Bt27_session,2,1,1,0,0,0
Bt27,B_tight,Bt27_session,3,0,0,1,0,0
Bt27,B_tight,Bt27_session,4,0,0,0,0,1
Bt27,B_tight,Bt27_session,5,0,0,0,0,0
Bt27,B_tight,Bt27_session,6,0,1,0,1,1
Bt27,B_tight,Bt27_session,7,0,0,0,0,1
Bt27,B_tight,Bt27_session,8,0,0,0,0,1
Bt27,B_tight,Bt27_session,9,0,1,0,0,1
Bt27,B_tight,Bt27_session,10,0,1,0,0,0
Bt27,B_tight,Bt27_session,11,0,1,0,0,0
Bt27,B_tight,Bt27_session,12,0,1,1,0,1
Bt27,B_tight,Bt27_session,13,0,0,0,0,1
Bt27,B_tight,Bt27_session,14,0,1,0,0,0
Bt27,B_tight,Bt27_session,15,0,0,0,0,1
Bt27,B_tight,Bt27_session,16,0,0,0,0,0
Bt27,B_tight,Bt27_session,17,0,1,0,0,1
Bt27,B_tight,Bt27_session,18,0,1,0,0,0
Bt27,B_tight,Bt27_session,19,0,0,0,0,0
Bt28,B_tight,Bt28_session,0,0,1,0,0,0
Bt28,B_tight,Bt28_session,1,0,1,0,0,0
Bt28,B_tight,Bt28_session,2,0,1,1,0,1
Bt28,B_tight,Bt28_session,3,0,0,0,0,1
Bt28,B_tight,Bt28_session,4,0,0,0,0,0
Bt28,B_tight,Bt28_session,5,0,0,1,0,1
Bt28,B_tight,Bt28_session,6,0,0,1,1,1
Bt28,B_tight,Bt28_session,7,0,1,0,0,1
Bt28,B_tight,Bt28_session,8,0,1,1,0,0
Bt28,B_tight,Bt28_session,9,0,0,1,0,0
Bt28,B_tight,Bt28_session,10,0,1,0,0,0
Bt28,B_tight,Bt28_session,11,0,0,0,0,0
Bt28,B_tight,Bt28_session,12,0,1,0,0,0
Bt28,B_tight,Bt28_session,13,0,1,0,0,0
Bt28,B_tight,Bt28_session,14,0,0,1,0,1
Bt28,B_tight,Bt28_session,15,0,0,0,0,1
Bt28,B_tight,Bt28_session,16,0,0,0,0,0
Bt28,B_tight,Bt28_session,17,0,1,0,0,0
Bt28,B_tight,Bt28_session,18,0,1,0,0,0
Bt28,B_tight,Bt28_session,19,0,1,1,0,0
Bt29,B_tight,Bt29_session,0,0,1,0,0,1
Bt29,B_tight,Bt29_session,1,0,0,0,0,0
Bt29,B_tight,Bt29_session,2,0,1,1,0,1
Bt29,B_tight,Bt29_session,3,0,1,0,0,0
Bt29,B_tight,Bt29_session,4,0,1,0,0,1
Bt29,B_tight,Bt29_session,5,0,0,0,0,0
Bt29,B_tight,Bt29_session,6,0,1,0,1,1
Bt29,B_tight,Bt29_session,7,0,0,0,1,0
Bt29,B_tight,Bt29_session,8,0,0,0,0,1
Bt29,B_tight,Bt29_session,9,0,0,0,0,0
Bt29,B_tight,Bt29_session,10,0,0,0,0,1
Bt29,B_tight,Bt29_session,11,0,1,0,0,0
Bt29,B_tight,Bt29_session,12,0,1,0,0,1
Bt29,B_tight,Bt29_session,13,0,1,0,0,0
Bt29,B_tight,Bt29_session,14,0,0,0,0,0
Bt29,B_tight,Bt29_session,15,0,0,0,0,1
Bt29,B_tight,Bt29_session,16,0,0,1,0,0
Bt29,B_tight,Bt29_session,17,0,0,0,0,1
Bt29,B_tight,Bt29_session,18,0,0,0,0,0
Bt29,B_tight,Bt29_session,19,0,0,0,0,1
Bt30,B_tight,Bt30_session,0,0,1,0,0,1
Bt30,B_tight,Bt30_session,1,0,0,1,0,0
Bt30,B_tight,Bt30_session,2,0,0,0,0,1
Bt30,B_tight,Bt30_session,3,0,0,0,0,0
Bt30,B_tight,Bt30_session,4,0,1,1,0,1
Bt30,B_tight,Bt30_session,5,0,0,0,0,1
Bt30,B_tight,Bt30_session,6,1,1,0,0,0
Bt30,B_tight,Bt30_session,7,0,0,0,0,0
Bt30,B_tight,Bt30_session,8,0,0,0,0,1
Bt30,B_tight,Bt30_session,9,1,1,0,0,1
Bt30,B_tight,Bt30_session,10,0,1,0,0,1
Bt30,B_tight,Bt30_session,11,0,1,0,0,0
Bt30,B_tight,Bt30_session,12,0,0,0,0,0
Bt30,B_tight,Bt30_session,13,1,0,0,0,0
Bt30,B_tight,Bt30_session,14,0,0,0,0,0
Bt30,B_tight,Bt30_session,15,0,1,0,0,0
Bt30,B_tight,Bt30_session,16,0,1,0,0,1
Bt30,B_tight,Bt30_session,17,0,0,0,1,0
Bt30,B_tight,Bt30_session,18,0,1,0,0,0
Bt30,B_tight,Bt30_session,19,1,0,0,0,1
